n	value	freq	max_freq	sample
31	13	546341	18814126	99999999
31	14	147010	18814126	99999999
31	15	31823	18814126	99999999
31	16	5621	18814126	99999999
31	17	819	18814126	99999999
31	18	89	18814126	99999999
31	19	8	18814126	99999999

32	0	6704	18214342	99999999
32	1	82041	18214342	99999999
32	2	485658	18214342	99999999
32	3	1822685	18214342	99999999
32	4	4833985	18214342	99999999
32	5	9617089	18214342	99999999
32	6	14856406	18214342	99999999
32	7	18214342	18214342	99999999
32	8	17970640	18214342	99999999
32	9	14388653	18214342	99999999
32	10	9401978	18214342	99999999
32	11	5024238	18214342	99999999
32	12	2200627	18214342	99999999
32	13	792968	18214342	99999999
32	14	232756	18214342	99999999
32	15	56337	18214342	99999999
32	16	10875	18214342	99999999
32	17	1748	18214342	99999999
32	18	245	18214342	99999999
32	19	21	18214342	99999999
32	20	3	18214342	99999999

33	0	4655	18130757	99999996
33	1	60695	18130757	99999996
33	2	372285	18130757	99999996
33	3	1451292	18130757	99999996
33	4	4006817	18130757	99999996
33	5	8342373	18130757	99999996
33	6	13507164	18130757	99999996
33	7	17418672	18130757	99999996
33	8	18130757	18130757	99999996
33	9	15393866	18130757	99999996
33	10	10701399	18130757	99999996
33	11	6124641	18130757	99999996
33	12	2884685	18130757	99999996
33	13	1120173	18130757	99999996
33	14	360206	18130757	99999996
33	15	95337	18130757	99999996
33	16	20742	18130757	99999996
33	17	3666	18130757	99999996
33	18	513	18130757	99999996
33	19	58	18130757	99999996

34	0	3452	18020751	99999997
34	1	45698	18020751	99999997
34	2	292453	18020751	99999997
34	3	1176340	18020751	99999997
34	4	3366798	18020751	99999997
34	5	7268162	18020751	99999997
34	6	12253666	18020751	99999997
34	7	16505209	18020751	99999997
34	8	18020751	18020751	99999997
34	9	16103063	18020751	99999997
34	10	11860503	18020751	99999997
34	11	7216650	18020751	99999997
34	12	3638367	18020751	99999997
34	13	1524568	18020751	99999997
34	14	528061	18020751	99999997
34	15	151597	18020751	99999997
34	16	35991	18020751	99999997
34	17	7295	18020751	99999997
34	18	1198	18020751	99999997
34	19	155	18020751	99999997
34	20	20	18020751	99999997

35	0	2431	17708705	99999999
35	1	33619	17708705	99999999
35	2	222060	17708705	99999999
35	3	930409	17708705	99999999
35	4	2769241	17708705	99999999
35	5	6219557	17708705	99999999
35	6	10946950	17708705	99999999
35	7	15441702	17708705	99999999
35	8	17708705	17708705	99999999
35	9	16685176	17708705	99999999
35	10	13005969	17708705	99999999
35	11	8404852	17708705	99999999
35	12	4523944	17708705	99999999
35	13	2031610	17708705	99999999
35	14	759532	17708705	99999999
35	15	236462	17708705	99999999
35	16	61450	17708705	99999999
35	17	13514	17708705	99999999
35	18	2402	17708705	99999999
35	19	372	17708705	99999999
35	20	42	17708705	99999999

36	0	1790	17213310	99999999
36	1	25526	17213310	99999999
36	2	174396	17213310	99999999
36	3	750124	17213310	99999999
36	4	2301845	17213310	99999999
36	5	5358763	17213310	99999999
36	6	9789276	17213310	99999999
36	7	14371960	17213310	99999999
36	8	17213310	17213310	99999999
36	9	16994393	17213310	99999999
36	10	13920073	17213310	99999999
36	11	9514915	17213310	99999999
36	12	5445760	17213310	99999999
36	13	2610628	17213310	99999999
36	14	1046478	17213310	99999999
36	15	352453	17213310	99999999
36	16	99679	17213310	99999999
36	17	23225	17213310	99999999
36	18	4588	17213310	99999999
36	19	719	17213310	99999999
36	20	88	17213310	99999999
36	21	10	17213310	99999999

37	0	1290	17124750	99999998
37	1	18772	17124750	99999998
37	2	132127	17124750	99999998
37	3	588270	17124750	99999998
37	4	1876662	17124750	99999998
37	5	4535761	17124750	99999998
37	6	8619469	17124750	99999998
37	7	13197691	17124750	99999998
37	8	16535552	17124750	99999998
37	9	17124750	17124750	99999998
37	10	14778271	17124750	99999998
37	11	10677740	17124750	99999998
37	12	6471488	17124750	99999998
37	13	3302820	17124750	99999998
37	14	1418261	17124750	99999998
37	15	513799	17124750	99999998
37	16	156527	17124750	99999998
37	17	40318	17124750	99999998
37	18	8588	17124750	99999998
37	19	1572	17124750	99999998
37	20	236	17124750	99999998
37	21	34	17124750	99999998

38	0	934	17037957	99999991
38	1	14177	17037957	99999991
38	2	102455	17037957	99999991
38	3	471070	17037957	99999991
38	4	1548639	17037957	99999991
38	5	3868010	17037957	99999991
38	6	7608571	17037957	99999991
38	7	12092667	17037957	99999991
38	8	15755037	17037957	99999991
38	9	17037957	17037957	99999991
38	10	15391648	17037957	99999991
38	11	11691171	17037957	99999991
38	12	7480554	17037957	99999991
38	13	4048414	17037957	99999991
38	14	1852509	17037957	99999991
38	15	716922	17037957	99999991
38	16	234767	17037957	99999991
38	17	65581	17037957	99999991
38	18	15244	17037957	99999991
38	19	3099	17037957	99999991
38	20	503	17037957	99999991
38	21	62	17037957	99999991

