n	value	freq	max_freq	sample
33	11	1616291	21362708	99999999
33	12	434210	21362708	99999999
33	13	89250	21362708	99999999
33	14	13983	21362708	99999999
33	15	1738	21362708	99999999
33	16	129	21362708	99999999
33	17	8	21362708	99999999

34	0	3452	21317362	99999974
34	1	59864	21317362	99999974
34	2	459247	21317362	99999974
34	3	2065155	21317362	99999974
34	4	6119775	21317362	99999974
34	5	12691389	21317362	99999974
34	6	19094267	21317362	99999974
34	7	21317362	21317362	99999974
34	8	17966565	21317362	99999974
34	9	11551827	21317362	99999974
34	10	5697517	21317362	99999974
34	11	2163781	21317362	99999974
34	12	636068	21317362	99999974
34	13	144362	21317362	99999974
34	14	25544	21317362	99999974
34	15	3443	21317362	99999974
34	16	356	21317362	99999974

35	0	2431	21046083	99999991
35	1	43966	21046083	99999991
35	2	351428	21046083	99999991
35	3	1654793	21046083	99999991
35	4	5135431	21046083	99999991
35	5	11185192	21046083	99999991
35	6	17764148	21046083	99999991
35	7	21046083	21046083	99999991
35	8	18883240	21046083	99999991
35	9	13002340	21046083	99999991
35	10	6900672	21046083	99999991
35	11	2842675	21046083	99999991
35	12	909545	21046083	99999991
35	13	226979	21046083	99999991
35	14	43644	21046083	99999991
35	15	6541	21046083	99999991
35	16	807	21046083	99999991
35	17	76	21046083	99999991

36	0	1790	20510030	99999997
36	1	33339	20510030	99999997
36	2	275743	20510030	99999997
36	3	1341889	20510030	99999997
36	4	4330923	20510030	99999997
36	5	9863760	20510030	99999997
36	6	16425967	20510030	99999997
36	7	20510030	20510030	99999997
36	8	19501585	20510030	99999997
36	9	14289789	20510030	99999997
36	10	8131178	20510030	99999997
36	11	3611751	20510030	99999997
36	12	1254554	20510030	99999997
36	13	341307	20510030	99999997
36	14	72615	20510030	99999997
36	15	12047	20510030	99999997
36	16	1560	20510030	99999997
36	17	155	20510030	99999997
36	18	15	20510030	99999997

37	0	1290	19916735	99999997
37	1	24428	19916735	99999997
37	2	210817	19916735	99999997
37	3	1064773	19916735	99999997
37	4	3594085	19916735	99999997
37	5	8570010	19916735	99999997
37	6	15006566	19916735	99999997
37	7	19767597	19916735	99999997
37	8	19916735	19916735	99999997
37	9	15539066	19916735	99999997
37	10	9453212	19916735	99999997
37	11	4513519	19916735	99999997
37	12	1694328	19916735	99999997
