n	value	freq	max_freq	sample
25	5	2108611	13871277	99999991
25	6	6398137	13871277	99999991
25	7	6634143	13871277	99999991
25	8	11367187	13871277	99999991
25	9	11698968	13871277	99999991
25	10	13871277	13871277	99999991
25	11	12592222	13871277	99999991
25	12	11240467	13871277	99999991
25	13	8429744	13871277	99999991
25	14	5784441	13871277	99999991
25	15	3428197	13871277	99999991
25	16	1794825	13871277	99999991
25	17	806375	13871277	99999991
25	18	311590	13871277	99999991
25	19	100883	13871277	99999991
25	20	27139	13871277	99999991
25	21	5763	13871277	99999991
25	22	963	13871277	99999991
25	23	108	13871277	99999991

26	0	46085	13416945	99999995
26	1	0	13416945	99999995
26	2	453878	13416945	99999995
26	3	219731	13416945	99999995
26	4	1992464	13416945	99999995
26	5	1711187	13416945	99999995
26	6	5427371	13416945	99999995
26	7	5709277	13416945	99999995
26	8	10216233	13416945	99999995
26	9	10812296	13416945	99999995
26	10	13416945	13416945	99999995
26	11	12687731	13416945	99999995
26	12	11937638	13416945	99999995
26	13	9451095	13416945	99999995
26	14	6933994	13416945	99999995
26	15	4416123	13416945	99999995
26	16	2516034	13416945	99999995
26	17	1242242	13416945	99999995
26	18	532855	13416945	99999995
26	19	196733	13416945	99999995
26	20	61062	13416945	99999995
26	21	15321	13416945	99999995
26	22	3150	13416945	99999995
26	23	503	13416945	99999995
26	24	47	13416945	99999995

27	0	32668	12756242	99999974
27	1	0	12756242	99999974
27	2	335406	12756242	99999974
27	3	165859	12756242	99999974
27	4	1553739	12756242	99999974
27	5	1355774	12756242	99999974
27	6	4482589	12756242	99999974
27	7	4830526	12756242	99999974
27	8	9007115	12756242	99999974
27	9	9835886	12756242	99999974
27	10	12756242	12756242	99999974
27	11	12586436	12756242	99999974
27	12	12457846	12756242	99999974
27	13	10407777	12756242	99999974
27	14	8104973	12756242	99999974
27	15	5511887	12756242	99999974
27	16	3377736	12756242	99999974
27	17	1816991	12756242	99999974
27	18	858846	12756242	99999974
27	19	350676	12756242	99999974
27	20	123719	12756242	99999974
27	21	36327	12756242	99999974
27	22	8977	12756242	99999974
27	23	1715	12756242	99999974
27	24	264	12756242	99999974

28	0	24266	12663263	99999993
28	1	0	12663263	99999993
28	2	257684	12663263	99999993
28	3	127183	12663263	99999993
28	4	1246436	12663263	99999993
28	5	1091787	12663263	99999993
28	6	3753753	12663263	99999993
